Coordinates.Image X [Pixel],Coordinates.Image Y [Pixel],coor.X [mm],coor.Y [mm],coor.Z [mm],disp.Horizontal Displacement U [mm],disp.Vertical Displacement V [mm],disp.Out-Of-Plane: W [mm],disp.Displacement Magnitude [mm],stats.Sigma [mm],stats.Epipolar Distance [Pixel],stats.Shape Index [-],SameCamera.Horizontal: u [Pixel],SameCamera.Vertical: v [Pixel],SameCamera.Correlation Value 2D [-],CrossCamera.Horizontal: q [Pixel],CrossCamera.Vertical: r [Pixel],CrossCamera.Correlation Value Persp [-],strain.Strain-global frame: Exx [ ],strain.Strain-global frame: Eyy [ ],strain.Strain-global frame: Exy [ ],strain.Maximum Principal Strain: EI [ ],strain.Minimum Principal Strain: EII [ ],strain.Shear Angle Gamma [deg],strain.Von Mises Equivalent Strain [ ],defgradient.F[0,0] [-],defgradient.F[0,1] [-],defgradient.F[0,2] [-],defgradient.F[1,0] [-],defgradient.F[1,1] [-],defgradient.F[1,2] [-],defgradient.F[2,0] [-],defgradient.F[2,1] [-],defgradient.F[2,2] [-],ext.Current Image [#]
929,1317,6.15106E+000,-1.13095E+000,7.70756E-002,6.48713E+000,-5.14590E-001,1.63796E-001,6.50957E+000,1.41694E-002,4.64935E-001,0,9.88058E+001,-9.17612E+000,9.98416E-001,5.55257E+001,-4.28946E+001,9.97070E-001,1.76492E-001,-7.39933E-002,-2.30961E-004,1.76492E-001,-7.39935E-002,-5.28298E-002,1.77258E-001,1.19297E+000,-2.01269E-002,0.00000E+000,1.65458E-002,9.32838E-001,0.00000E+000,-1.55491E-002,-9.61651E-002,1.00000E+000,27
919,1307,5.37274E+000,-1.73564E+000,1.49310E-001,6.37536E+000,-4.70000E-001,2.40827E-001,6.39720E+000,1.64993E-002,4.96182E-001,0,9.69064E+001,-8.61200E+000,9.97048E-001,5.35394E+001,-4.24829E+001,9.94767E-001,1.79943E-001,-7.37443E-002,-8.48989E-004,1.79946E-001,-7.37471E-002,-1.91743E-001,1.80919E-001,1.19711E+000,-1.78268E-002,0.00000E+000,1.34535E-002,9.33190E-001,0.00000E+000,-1.42567E-002,-9.70029E-002,1.00000E+000,27
919,1317,5.35780E+000,-1.15380E+000,3.33288E-002,6.35761E+000,-5.23168E-001,1.75757E-001,6.38152E+000,2.00614E-002,4.62084E-001,0,9.68746E+001,-9.32926E+000,9.95267E-001,5.31565E+001,-4.32586E+001,9.93287E-001,1.77697E-001,-7.37515E-002,-1.06321E-003,1.77701E-001,-7.37560E-002,-2.42262E-001,1.78554E-001,1.19440E+000,-1.78387E-002,0.00000E+000,1.29409E-002,9.33188E-001,0.00000E+000,-1.25799E-002,-9.69955E-002,1.00000E+000,27
919,1327,5.36257E+000,-5.61024E-001,-1.52593E-002,6.34526E+000,-5.77455E-001,1.12038E-001,6.37246E+000,1.53399E-002,4.98030E-001,0,9.69059E+001,-1.00605E+001,9.97663E-001,5.32214E+001,-4.39714E+001,9.96037E-001,1.75421E-001,-7.37674E-002,-1.30420E-003,1.75428E-001,-7.37742E-002,-2.99865E-001,1.76164E-001,1.19167E+000,-1.79103E-002,0.00000E+000,1.24233E-002,9.33174E-001,0.00000E+000,-1.08865E-002,-9.69512E-002,1.00000E+000,27
929,1307,6.16143E+000,-1.71235E+000,1.78965E-001,6.50468E+000,-4.57712E-001,2.34664E-001,6.52499E+000,1.38697E-002,5.06590E-001,0,9.88158E+001,-8.42021E+000,9.98669E-001,5.58075E+001,-4.20802E+001,9.97615E-001,1.78785E-001,-7.39923E-002,-1.81820E-004,1.78785E-001,-7.39925E-002,-4.12122E-002,1.79668E-001,1.19575E+000,-2.00960E-002,0.00000E+000,1.67637E-002,9.32840E-001,0.00000E+000,-1.76246E-002,-9.61883E-002,1.00000E+000,27
929,1327,6.14743E+000,-5.34885E-001,1.20693E-002,6.47007E+000,-5.60869E-001,1.00969E-001,6.49512E+000,1.28441E-002,4.54190E-001,0,9.87649E+001,-9.80096E+000,9.98646E-001,5.54270E+001,-4.35448E+001,9.97757E-001,1.74184E-001,-7.39947E-002,-2.91464E-004,1.74184E-001,-7.39950E-002,-6.72888E-002,1.74839E-001,1.19019E+000,-2.01847E-002,0.00000E+000,1.63274E-002,9.32833E-001,0.00000E+000,-1.34687E-002,-9.61220E-002,1.00000E+000,27
939,1307,6.94116E+000,-1.69460E+000,1.59752E-001,6.63007E+000,-4.46872E-001,2.05059E-001,6.64828E+000,1.50476E-002,5.00312E-001,0,1.00751E+002,-8.20002E+000,9.98804E-001,5.78394E+001,-4.16689E+001,9.97783E-001,1.77400E-001,-7.34270E-002,2.90926E-004,1.77400E-001,-7.34274E-002,6.64554E-002,1.78274E-001,1.19409E+000,-2.28090E-002,0.00000E+000,1.99857E-002,9.33178E-001,0.00000E+000,-2.01697E-002,-9.46572E-002,1.00000E+000,27
939,1317,6.92988E+000,-1.11073E+000,6.78061E-002,6.61082E+000,-5.01217E-001,1.40711E-001,6.63128E+000,1.48484E-002,4.30570E-001,0,1.00692E+002,-8.92868E+000,9.98419E-001,5.75655E+001,-4.24784E+001,9.96715E-001,1.75328E-001,-7.34249E-002,2.91171E-004,1.75328E-001,-7.34253E-002,6.70660E-002,1.76097E-001,1.19157E+000,-2.28403E-002,0.00000E+000,1.98363E-002,9.33176E-001,0.00000E+000,-1.77756E-002,-9.46275E-002,1.00000E+000,27
939,1327,6.92932E+000,-5.07738E-001,9.44595E-003,6.59516E+000,-5.43838E-001,7.77327E-002,6.61801E+000,1.24390E-002,4.72029E-001,0,1.00672E+002,-9.49125E+000,9.98159E-001,5.75284E+001,-4.30074E+001,9.97099E-001,1.73232E-001,-7.34221E-002,2.79829E-004,1.73232E-001,-7.34224E-002,6.50021E-002,1.73900E-001,1.18903E+000,-2.28995E-002,0.00000E+000,1.96857E-002,9.33173E-001,0.00000E+000,-1.53646E-002,-9.45713E-002,1.00000E+000,27
919,1337,5.37553E+000,4.45297E-002,-3.69037E-002,6.33617E+000,-6.20495E-001,5.21916E-002,6.36669E+000,1.40867E-002,4.62325E-001,0,9.69644E+001,-1.06199E+001,9.97363E-001,5.34720E+001,-4.45813E+001,9.96653E-001,1.73139E-001,-7.37862E-002,-1.55390E-003,1.73148E-001,-7.37959E-002,-3.60544E-001,1.73776E-001,1.18893E+000,-1.80025E-002,0.00000E+000,1.19061E-002,9.33157E-001,0.00000E+000,-9.19440E-003,-9.68942E-002,1.00000E+000,27
