Coordinates.Image X [Pixel],Coordinates.Image Y [Pixel],coor.X [mm],coor.Y [mm],coor.Z [mm],disp.Horizontal Displacement U [mm],disp.Vertical Displacement V [mm],disp.Out-Of-Plane: W [mm],disp.Displacement Magnitude [mm],stats.Sigma [mm],stats.Epipolar Distance [Pixel],stats.Shape Index [-],SameCamera.Horizontal: u [Pixel],SameCamera.Vertical: v [Pixel],SameCamera.Correlation Value 2D [-],CrossCamera.Horizontal: q [Pixel],CrossCamera.Vertical: r [Pixel],CrossCamera.Correlation Value Persp [-],strain.Strain-global frame: Exx [ ],strain.Strain-global frame: Eyy [ ],strain.Strain-global frame: Exy [ ],strain.Maximum Principal Strain: EI [ ],strain.Minimum Principal Strain: EII [ ],strain.Shear Angle Gamma [deg],strain.Von Mises Equivalent Strain [ ],defgradient.F[0,0] [-],defgradient.F[0,1] [-],defgradient.F[0,2] [-],defgradient.F[1,0] [-],defgradient.F[1,1] [-],defgradient.F[1,2] [-],defgradient.F[2,0] [-],defgradient.F[2,1] [-],defgradient.F[2,2] [-],ext.Current Image [#]
929,1317,5.91933E+000,-1.10729E+000,7.71394E-002,6.25540E+000,-4.90936E-001,1.63860E-001,6.27677E+000,1.34108E-002,4.63271E-001,0,9.52662E+001,-8.77860E+000,9.98592E-001,5.19436E+001,-4.25599E+001,9.97354E-001,1.70216E-001,-7.13653E-002,-2.63087E-004,1.70216E-001,-7.13656E-002,-6.23962E-002,1.70954E-001,1.18551E+000,-1.98010E-002,0.00000E+000,1.63718E-002,9.35339E-001,0.00000E+000,-1.54689E-002,-9.66495E-002,1.00000E+000,26
919,1307,5.14591E+000,-1.71464E+000,1.43857E-001,6.14853E+000,-4.49004E-001,2.35374E-001,6.16939E+000,1.61315E-002,5.10177E-001,0,9.34585E+001,-8.25331E+000,9.97229E-001,5.00222E+001,-4.21687E+001,9.94737E-001,1.73598E-001,-7.10606E-002,-8.67552E-004,1.73601E-001,-7.10637E-002,-2.03165E-001,1.74550E-001,1.18954E+000,-1.75444E-002,0.00000E+000,1.33238E-002,9.35755E-001,0.00000E+000,-1.41783E-002,-9.76144E-002,1.00000E+000,26
919,1317,5.13179E+000,-1.13030E+000,3.27735E-002,6.13160E+000,-4.99666E-001,1.75202E-001,6.15442E+000,1.91846E-002,4.72639E-001,0,9.34211E+001,-8.93952E+000,9.95775E-001,4.96625E+001,-4.29181E+001,9.93682E-001,1.71381E-001,-7.10677E-002,-1.08004E-003,1.71386E-001,-7.10725E-002,-2.55230E-001,1.72216E-001,1.18689E+000,-1.75561E-002,0.00000E+000,1.28110E-002,9.35753E-001,0.00000E+000,-1.24940E-002,-9.76071E-002,1.00000E+000,26
919,1327,5.13647E+000,-5.35986E-001,-1.89739E-002,6.11916E+000,-5.52418E-001,1.08324E-001,6.14500E+000,1.45236E-002,5.08747E-001,0,9.34616E+001,-9.63904E+000,9.97942E-001,4.97198E+001,-4.36009E+001,9.96400E-001,1.69135E-001,-7.10834E-002,-1.31897E-003,1.69143E-001,-7.10906E-002,-3.14582E-001,1.69857E-001,1.18420E+000,-1.76263E-002,0.00000E+000,1.22931E-002,9.35739E-001,0.00000E+000,-1.07932E-002,-9.75625E-002,1.00000E+000,26
929,1307,5.92901E+000,-1.69156E+000,1.73537E-001,6.27227E+000,-4.36926E-001,2.29236E-001,6.29164E+000,1.33436E-002,5.11304E-001,0,9.52860E+001,-8.05955E+000,9.98821E-001,5.22030E+001,-4.17744E+001,9.97671E-001,1.72482E-001,-7.13643E-002,-2.13887E-004,1.72482E-001,-7.13645E-002,-5.02563E-002,1.73335E-001,1.18823E+000,-1.97706E-002,0.00000E+000,1.65882E-002,9.35342E-001,0.00000E+000,-1.74982E-002,-9.66721E-002,1.00000E+000,26
929,1327,5.91628E+000,-5.09812E-001,8.24327E-003,6.23891E+000,-5.35796E-001,9.71433E-002,6.26263E+000,1.21011E-002,4.59763E-001,0,9.52470E+001,-9.37552E+000,9.98740E-001,5.18458E+001,-4.31766E+001,9.98063E-001,1.67936E-001,-7.13667E-002,-3.23512E-004,1.67937E-001,-7.13671E-002,-7.74576E-002,1.68566E-001,1.18278E+000,-1.98577E-002,0.00000E+000,1.61550E-002,9.35335E-001,0.00000E+000,-1.34350E-002,-9.66073E-002,1.00000E+000,26
939,1307,6.70368E+000,-1.67440E+000,1.51492E-001,6.39260E+000,-4.26670E-001,1.96799E-001,6.40984E+000,1.46249E-002,5.10104E-001,0,9.71572E+001,-7.84428E+000,9.98844E-001,5.41492E+001,-4.13641E+001,9.97920E-001,1.71152E-001,-7.08004E-002,2.50901E-004,1.71153E-001,-7.08007E-002,5.94147E-002,1.72001E-001,1.18665E+000,-2.24471E-002,0.00000E+000,1.97861E-002,9.35677E-001,0.00000E+000,-2.00318E-002,-9.51068E-002,1.00000E+000,26
939,1317,6.69351E+000,-1.08800E+000,6.39456E-002,6.37444E+000,-4.78483E-001,1.36851E-001,6.39384E+000,1.46799E-002,4.30497E-001,0,9.70989E+001,-8.53715E+000,9.98293E-001,5.39016E+001,-4.21492E+001,9.97050E-001,1.69106E-001,-7.07988E-002,2.45036E-004,1.69106E-001,-7.07990E-002,5.85212E-002,1.69850E-001,1.18418E+000,-2.24778E-002,0.00000E+000,1.96304E-002,9.35675E-001,0.00000E+000,-1.77258E-002,-9.50781E-002,1.00000E+000,26
939,1327,6.69265E+000,-4.83946E-001,3.42373E-003,6.35849E+000,-5.20045E-001,7.17105E-002,6.38013E+000,1.19722E-002,4.74858E-001,0,9.70813E+001,-9.07882E+000,9.98009E-001,5.38557E+001,-4.26562E+001,9.97554E-001,1.67036E-001,-7.07965E-002,2.27692E-004,1.67036E-001,-7.07968E-002,5.48528E-002,1.67681E-001,1.18169E+000,-2.25358E-002,0.00000E+000,1.94737E-002,9.35671E-001,0.00000E+000,-1.54034E-002,-9.50241E-002,1.00000E+000,26
919,1337,5.14878E+000,7.01351E-002,-4.65312E-002,6.10942E+000,-5.94889E-001,4.25641E-002,6.13846E+000,1.36492E-002,4.71671E-001,0,9.35309E+001,-1.01747E+001,9.97520E-001,4.99483E+001,-4.41904E+001,9.96858E-001,1.66883E-001,-7.11020E-002,-1.56649E-003,1.66894E-001,-7.11123E-002,-3.77116E-001,1.67500E-001,1.18152E+000,-1.77167E-002,0.00000E+000,1.17757E-002,9.35722E-001,0.00000E+000,-9.09368E-003,-9.75053E-002,1.00000E+000,26
929,1337,5.92415E+000,8.90708E-002,-3.12071E-002,6.22717E+000,-5.84864E-001,3.15859E-002,6.25466E+000,1.22923E-002,4.51899E-001,0,9.52914E+001,-1.00156E+001,9.98878E-001,5.19787E+001,-4.38368E+001,9.98428E-001,1.65636E-001,-7.13685E-002,-3.95260E-004,1.65637E-001,-7.13691E-002,-9.55536E-002,1.66164E-001,1.18003E+000,-1.99404E-002,0.00000E+000,1.59372E-002,9.35328E-001,0.00000E+000,-1.13915E-002,-9.65457E-002,1.00000E+000,26
